16,30,64,128,192,256,384,448,512
id,func_name,self_time1,self_time2,self_time3,self_time4,self_time5,self_time6,self_time7,self_time8,self_time9
158,map_atmocn_mct_map_atm2ocn_mct_,806920,666440,722530,735830,627580,672050,644830,817130,792450
159,map_atmocn_mct_map_ocn2atm_mct_,393840,365280,337660,311700,332360,291500,309840,372530,317840
160,map_atmocn_mct_map_npfixnew4r_,6271980,5216270,5249300,4038580,4975560,4647210,5429720,5032710,5685520
161,seq_rest_mod_seq_rest_write_,1452340,2719610,2465930,1508580,1311790,2238300,2757430,2736480,1633130
162,seq_frac_mct_seq_frac_set_,17013460,9926980,4997970,2898750,2224170,1865040,1579350,1506020,1466960
163,seq_frac_mct_seq_frac_check_,15720790,8817480,4722260,2771790,2173340,1804380,1539460,1634340,1571500
164,seq_flux_mct_seq_flux_ocnalb_mct_,62142130,32846280,15951730,8449650,5634360,4441590,3136580,2667770,2480810
165,seq_flux_mct_seq_flux_atmocn_mct_,44695980,20959610,10071710,5632950,3889210,3182090,2314200,1908930,1944760
166,mrg_x2i_mct_mrg_x2i_run_mct_,9809820,5225730,2594920,1467150,1024080,846590,665300,687290,611950
167,ccsm_comp_mod_t_drvstartf_,6172110,5544260,6335150,6018260,5636310,5785690,5640860,5792580,5901440
168,ccsm_comp_mod_t_drvstopf_,5437280,2702250,2942010,2792600,2448130,2393460,2213250,2171410,2347730
169,MPI_Irecv,2937350,3360910,3794760,2980850,3444790,3329680,2860840,3628270,3704470
170,MPI_Isend,11347080,15333870,67853740,66360780,51939530,46972690,21646320,33040950,28918790
171,MPI_Wait,469146170,227614900,73729040,77898080,201427190,60300550,163823350,88772420,99826600
172,MPI_Waitall,62314990,19000180,116130630,77169060,41515350,62784660,5849090,98623690,29779970
173,MPI_Waitany,400753760,1458875110,233623410,198097560,862399160,375862740,82288320,1070960640,440286630
174,MPI_Request_free,16630,13900,24350,21360,16640,27400,20870,18720,20990
175,MPI_Allreduce,303953920,132539160,270866880,1789813740,4110869710,5373064870,2387775440,914226140,1704247220
176,MPI_Barrier,542738040,566526230,693352270,844432320,890802830,1038277440,1264011800,1682007540,1428284070
177,MPI_Bcast,12700550,55354080,54018290,55530090,91419400,97720200,127609350,165337690,169947420
178,MPI_Reduce,78840,2603690,776420,733110,988760,1344430,1957060,2271620,2788470
179,MPI_Comm_rank,1290920,1375140,1424140,1133750,1078000,916410,905610,837400,823700
180,MPI_Comm_size,610640,556590,608780,547520,445370,464510,507670,464750,482500
181,MPI_Wtime,3376520,3013590,2785030,2747710,2525040,2639030,2629390,2620760,2774570
182,MPI_Type_commit,149380,87940,53990,33610,30270,34210,28490,23090,22110
183,MPI_Type_free,12110,9290,10740,13300,11740,13410,13430,10000,12950
184,mpi_allreduce_,319530,350230,253010,222100,231910,269770,283820,251840,305600
185,mpi_barrier_,939000,160590,188700,230090,189460,210930,203540,179560,200970
186,mpi_bcast_,245100,328020,151020,156260,150830,161680,164830,146530,152280
187,mpi_reduce_,849180,8670,15850,31690,43350,57120,82470,96690,110550
188,mpi_comm_rank_,2624620,2765180,2758320,2630890,2490610,2485530,2555800,2253380,2383880
189,mpi_comm_size_,1460800,1570540,1460730,1533630,1588460,1485440,1585260,1522760,1569470
190,mpi_request_free_,2710,2210,2330,2410,2400,2960,2600,2460,2620
191,mpi_irecv_,912110,935220,1134510,1133310,1402150,1659310,1370140,1749330,1912940
192,mpi_isend_,2132770,1023120,1477700,1412750,1345880,2014550,1537150,1642910,2362440
193,mpi_type_commit_,2740,2180,2460,2690,2930,3000,2530,2300,2460
194,mpi_type_free_,1248200,2900,3300,3050,3400,3320,3070,3200,3270
195,mpi_wait_,658180,525120,600430,589270,886800,921980,824070,1197260,1160310
196,mpi_waitall_,1297970,1578040,2432610,3018420,1969640,2451210,1985030,2231560,2448820
197,mpi_waitany_,1042920,763230,1256070,1766670,986960,1488590,997920,1454380,1362890
