16,30,64,128,192,256,384,448,512
id,func_name,self_time1,self_time2,self_time3,self_time4,self_time5,self_time6,self_time7,self_time8,self_time9
115,m_rearranger_init__,2954410,1725230,24333380,6276490,5084670,42043230,23531730,21666530,70900210
116,m_rearranger_rearrange__,95436860,9056470,9764960,2459820,7462840,30314670,53915310,13644300,28650750
117,m_sparsematrixtomaps_sparsematrixtoxglobalsegmap__,487680,1000570,780930,2252060,2165200,19479030,7399880,17059530,18875360
118,m_sparsematrixtomaps_sparsematrixtoyglobalsegmap__,284540,159680,96380,53640,37790,38740,34220,31360,28720
119,m_sparsematrixtomaps_computesegments__,868760,475470,231990,132720,79260,74430,45300,38970,34650
120,m_sparsematrixplus_initdistributed__,426130,982320,6449860,3033530,2182590,25954700,12040420,1253460,5365780
121,m_matattrvectmul_smatavmult_datalocal__,4793020,2526230,1830400,605900,304670,343970,145250,124920,110220
122,m_matattrvectmul_smatavmult_smplus__,215580,27470,31130,35660,62930,23200,26880,23390,249300
123,pio_support_checkmpireturn_,111730,126000,173400,163050,160210,241840,247630,287510,351150
124,alloc_mod_alloc_check_1d_long_,2960,2290,2750,3050,2600,3490,3650,3370,3490
125,alloc_mod_alloc_check_1d_int_,890560,944940,24460,488710,51160,46680,90210,49490,19401760
126,alloc_mod_alloc_check_1d_double_,7120,1148320,13750,9880,1606400,17900,13760,1079750,10950
127,alloc_mod_dealloc_check_1d_int_,2140,1780,2090,3050,3220,6090,6230,4513010,5600
128,alloc_mod_dealloc_check_1d_double_,1680,1850,2170,1930,2080,19720,3060,2160,3830
129,pio_utils_check_netcdf_,357120,373310,436090,476760,438650,760210,741940,774950,887080
130,ionf_mod_open_nf_,4807180,748750,87830,79350,58120,1358480,402690,116410,13954300
131,ionf_mod_close_nf_,7380,5360,5820,5100,7420,8920,7180,7500,9530
132,pionfread_mod_read_nfdarray_double_,22430,1550,11630,1830,2090,9540,3440,10630,9670
133,nf_mod_pio_inquire_,7490,8620,7850,8890,7720,14710,11920,9840,14500
134,nf_mod_inq_attlen_vid_,1020,830,1000,860,920,1040,1440,1470,3780
135,nf_mod_inq_varid_vid_,112840,116070,118200,137640,143770,244460,215460,230970,267990
136,nf_mod_inq_varid_vardesc_,56560,60670,63550,68330,2074330,97150,105060,106850,109210
137,nf_mod_inq_varname_vid_,17250,17570,21540,25320,21030,35470,35180,33350,41560
138,nf_mod_inq_varndims_vid_,94310,98230,103060,109210,108820,166330,152930,158820,187870
139,nf_mod_inq_vardimid_vid_,23480,25390,28560,35740,34900,45900,41750,44520,51420
140,nf_mod_inq_vardimid_vdesc_,9940,8910,10220,11770,11630,15600,14320,12820,14280
141,nf_mod_pio_inq_dimid_,80850,80050,86780,93260,96060,157000,150740,141870,167770
142,nf_mod_pio_inq_dimlen_,54290,51570,69660,70050,64950,94920,93080,99060,112010
143,pio_mpi_utils_pio_type_to_mpi_type_,270,270,280,300,280,430,510,340,330
144,box_rearrange_box_rearrange_io2comp_double_,1048310,1191200,766120,2443070,1313710,2063290,60430,6541400,21761200
145,box_rearrange_find_io_comprank_,1690,2250,3630,9650,8220,13410,17820,23590,16740
146,box_rearrange_gindex_to_coord_,2389280,1405670,611120,272340,193750,139000,94450,80760,69640
147,box_rearrange_find_ioproc_,8034910,5546620,3384650,2762190,3246700,2053110,1621560,1593030,1480350
148,box_rearrange_compute_dest_,7551010,4426920,1783160,3079750,600810,446050,310480,263740,18847590
149,box_rearrange_box_rearrange_create_,8035180,989500,2022660,1217130,2051290,3925170,95230,5096730,16249620
150,box_rearrange_compute_counts_,9858370,3852400,1044860,579600,9871420,362380,332890,348370,301790
151,rearrange_rearrange_io2comp_double_,393940,1009020,166430,1594130,829580,641650,23536280,7279600,33956190
152,rearrange_rearrange_init__,470,450,430,400,750,500,700,730,690
153,rearrange_rearrange_create_box__,15520,11040,10220,27140,372050,13810,26190,11670,34730
154,piolib_mod_setdebuglevel_,262450,224350,632060,684130,310760,610600,368190,262520,394400
155,piolib_mod_seterrorhandlingi_,34360,32860,49480,57110,47160,70850,69780,52470,105830
156,piolib_mod_pio_initdecomp_dof_,21027450,888940,3514220,1422280,1337320,8841400,14671230,11147140,10261530
157,piolib_mod_dupiodesc2_,190,300,160,370,310,480,330,360,710
158,piolib_mod_init_intracom_,10249820,2646490,2144910,3285640,8080590,144160,16724590,3549810,14525600
159,piolib_mod_finalize_,45451760,25140,1164890,11930,6660,21029870,7000,6450,26048580
160,piolib_mod_pio_openfile_,387570,75090,844840,147260,2347260,228140,165790,159330,29891670
161,piolib_mod_closefile_,10570,13040,14760,16140,14230,23230,18820,15690,17470
162,piodarray_read_darray_1d_double_,938530,324790,133970,97210,69340,49370,36540,33730,29100
163,piodarray_read_darray_2d_double_,5614410,7783510,1907600,4279190,6282170,8941140,41743350,21844070,19844380
164,piodarray_read_darray_3d_double_,7116090,4583350,1910200,1094680,755300,588020,478720,414260,396070
165,piodarray_read_darray_nf_double_,1312780,47190,1619870,135120,51000,4621800,50120,10150550,29696890
166,pionfatt_mod_get_att_text_,651920,466200,30710,1404390,37900,47760,21803810,54340,76900
167,pionfget_mod_get_vara_1d_double_,5690,5220,6080,5940,5920,7000,7220,7550,7420
168,pionfget_mod_get_vara_2d_double_,1514470,46800,2562790,56580,47090,18830750,5603650,101040,8094390
169,pionfget_mod_get_vara_3d_double_,14500730,827360,3450400,110180,1536500,5271440,6578840,8829180,15166120
170,pionfget_mod_get_vara_vdesc_2d_double_,13290,13610,23950,17030,2042570,20040,25000,23890,27920
171,pionfget_mod_get_vara_vdesc_3d_double_,595960,41470,47420,33160,49810,126920,68440,75070,3091020
172,pionfget_mod_get_var_0d_text_,3862640,21290,13180,19180,6510,26870,44730,22410,7618520
173,pionfget_mod_get_var_2d_text_,2878300,1479090,3007730,1413130,3113190,11336210,10675620,7498810,12266330
174,pionfget_mod_get_var_0d_double_,10750,10050,10350,10370,10530,12830,13600,14130,16830
175,pionfget_mod_get_var_1d_double_,37420,36200,2556620,42070,40290,4283430,61270,8661250,71710
176,pionfget_mod_get_var_2d_double_,10700,9960,11680,13160,10840,18650,18860,18480,45490
177,pionfget_mod_get_var_3d_double_,814510,817760,16090,12000,1912430,10350,13350,10790,11210
178,pionfget_mod_get_var_5d_double_,4870,3370,7500,3600,3970,4450,4620,5570,6670
179,pionfget_mod_get_var_1d_int_,13750,11800,16650,1173580,15670,18810,532410,15280,9347960
180,pionfget_mod_get_var_3d_int_,5020,3680,2740,1980,1879850,2290,2310,4240,2570
181,pionfget_mod_get_var_vdesc_2d_text_,469080,720,2061040,1287100,740,14239080,550,5816850,8588940
182,pionfget_mod_get_var_vdesc_1d_double_,3704650,856340,18880,1303940,742740,50040,5668470,27150,26255980
183,pionfget_mod_get_var_vdesc_2d_double_,2340,2070,2630,3820,3160,4270,5070,10980,4560
184,pionfget_mod_get_var_vdesc_3d_double_,2563010,1550,1630,2390,1950,2690,1300,1550,1690
185,pionfget_mod_get_var_vdesc_5d_double_,810,850,850,810,1010,870,860,1010,1330
186,pionfget_mod_get_var_vdesc_1d_int_,670,510,670,550,2860,770,810,830,930
187,pionfget_mod_get_var_vdesc_3d_int_,1194550,500,1970320,660,600,3907470,340,5710620,330
188,GPTLget_memusage,1919790,5327250,7919370,257130,271930,178860,22341720,165530,28014600
189,gptlpr_file_,42330,12660,15690,36830,21510,21120,30330,18490,58390
190,gptlstart_,196850,216590,207590,202220,2023750,198200,10073740,200260,207210
191,gptlstop_,4917230,233420,868670,215590,227740,203310,211650,201830,209310
192,GPTLsetoption,1279940,16807290,16680,576660,1669570,18370,12520,29580,12020
193,methodstr,270,380,260,200,200,220,280,140,230
194,GPTLsetutr,14300,15640,2171270,683140,7338050,319120,17310,2223710,19300
195,GPTLinitialize,10774530,793290,2255370,2832820,1292820,147030,19638850,1916470,41098090
196,GPTLfinalize,6120,7520,6520,6580,9520,7490,9680,8840,7360
197,update_ll_hash,14730,14880,17330,13730,13260,15420,12710,11900,13850
198,update_parent_info,127790,247770,230500,304930,238740,198080,170260,115130,1712010
199,update_ptr,122540,126310,139040,135990,125630,130680,128450,132090,141990
200,GPTLstart,357810,374690,411630,441570,390390,380210,389060,418840,408370
201,getentry,888900,917610,828250,978570,844840,839820,833610,860290,1409550
202,update_stats,67110,70670,99930,93060,97930,64640,65550,59450,83270
203,GPTLstop,31196610,386720,3177310,337400,362430,396930,334260,334240,372070
204,GPTLpr_file,9804190,40843490,9171410,45290310,34831450,88787640,163021480,80737930,169176030
205,utr_getoverhead,6240,5970,6030,5610,6810,5840,6130,5710,6030
206,construct_tree,9310,29040,1949070,25950,24940,13440,14290,12036160,748740
207,get_max_depth,9550,9510,9700,9310,9230,9930,9230,9500,9170
208,printself_andchildren,16300,16430,15230,14720,14860,14240,14760,14560,14940
209,printstats,535040,546450,570370,493670,2767000,437700,518060,531380,628870
210,print_multparentinfo,2170,2680,17160,1890,2070,2090,867570,1940,1950
211,utr_mpiwtime,1264690,302710,6628570,313300,287120,312800,295360,298300,356100
212,init_mpiwtime,300,180,220,240,320,490,250,240,330
213,newchild,35540,32540,32690,32780,37590,37580,39970,42020,44630
214,is_descendant,2510,2300,2420,2350,2540,2340,2530,2260,2580
215,perf_utils_shr_mpi_chkerr_,820,560,750,660,830,560,680,710,830
216,perf_utils_shr_mpi_bcasti0_,1400,1160,3290,1340,1240,1360,1440,1340,1330
217,perf_utils_shr_mpi_bcastl0_,4910,3040,1360,1520,1650,4090,1630,7510,3220
218,perf_utils_shr_file_getunit_,5390,10040,1880,3440,5690,10880,12270,3070,2670
219,esmf_basetimemod_esmf_basetimesum_,3927310,3965540,3894090,4104130,3802640,3686480,3668580,3680460,4081380
220,esmf_basetimemod_esmf_basetimedifference_,1225130,1191200,1192290,1177710,1131840,1115260,1130710,1132800,2167860
221,esmf_calendarmod_esmf_calendarcreate_,1600,1120,2056740,1200,1450,5425980,1110,4631110,1390
222,shr_mem_mod_shr_mem_init_,4971910,3023770,7608930,4149570,1843940,5131020,44283380,33800300,4076790
223,shr_mem_mod_shr_mem_getusage_,1250,680,12560,1030,740,1200,650,800,770
224,shr_mpi_mod_shr_mpi_chkerr_,92730,94180,16250550,110050,110760,229970,275890,5921900,243960
225,shr_mpi_mod_shr_mpi_bcasti0_,1646380,2186530,4427860,3343580,4085550,967600,10824370,10613000,1917700
226,shr_mpi_mod_shr_mpi_bcastl0_,61430,51480,54350,60110,62540,228540,60470,58010,62750
227,shr_mpi_mod_shr_mpi_bcastc0_,5430,5350,4390,6630,37620,9060,6120,6140,6130
228,shr_mpi_mod_shr_mpi_bcastr0_,10610,9950,11820,9290,10180,9840,26670,11000,13020
229,shr_mpi_mod_shr_mpi_bcasti1_,81470,84390,109130,104380,103280,235130,266630,288520,256670
230,shr_mpi_mod_shr_mpi_bcastr1_,54800,48420,22725420,75050,66770,14759100,557400,493330,502770
231,shr_mpi_mod_shr_mpi_bcastr2_,5280,7100,15780,7000,6050,23990,24560,18300,20160020
232,shr_mpi_mod_shr_mpi_bcasti2_,2050,2840,7210,5800,4530,7840,6370,3830,9780420
233,shr_mpi_mod_shr_mpi_bcastr3_,4490,5570,47540,15810,1855380,39020,27200,32680,18020
234,shr_mpi_mod_shr_mpi_minr0_,14930,12650,15620,11280,12240,17410,17010,17910,18240
235,shr_mpi_mod_shr_mpi_maxi0_,1136470,11100,32240,19420,23950,27900,37120,27590,3884260
236,shr_mpi_mod_shr_mpi_maxr0_,11830,10640,13050,9620,9110,11650,15220,13080,13650
237,shr_mpi_mod_shr_mpi_commsize_,3340,2750,3640,3370,3710,3710,3470,3490,3200
238,shr_mpi_mod_shr_mpi_commrank_,4240,4460,7220,6200,7700,8430,6510,8040,9420
239,esmf_timeintervalmod_esmf_timeintervalget_,973120,922050,3579040,921120,886090,894650,906400,904860,891620
240,esmf_timeintervalmod_esmf_timeintervalset_,1542710,1587980,1548520,1532410,1439740,1360070,1420840,1360280,1393500
241,esmf_timeintervalmod_esmf_timeintervalprodi_,5070,4760,4700,8750,5060,6640,4730,5310,4790
242,esmf_timeintervalmod_esmf_timeintervalsum_,1156880,1133490,1089900,1113500,1049510,1068620,1030450,1053100,1016790
243,esmf_timeintervalmod_timeintchecknormalized_,3017670,504610,541690,492280,468670,472210,472900,453070,459290
244,esmf_stubs_esmf_initialize_,394405730,838670,21536830,1673440,4943470,9567000,4539440,9923790,80770
245,esmf_timemod_esmf_timeget_,3341100,3235220,3064780,3131530,2850190,2841660,2833970,2816810,3825730
246,esmf_timemod_esmf_timeset_,928520,896820,864930,817530,818010,773460,765960,762780,1070630
247,esmf_timemod_esmf_timecopy_,3482790,3429720,3672640,3589250,3505930,3411840,3351950,3334890,3219830
248,shr_file_mod_shr_file_getunit_,110750,90820,652490,624530,849110,1210330,91680,7298280,133690
249,shr_file_mod_shr_file_freeunit_,2860,3780,3930,2870,4010,3930,3500,3430,5630
250,shr_file_mod_shr_file_setlogunit_,419780,1621010,2434620,24650,1856550,3026540,4515580,9396010,10141740
251,shr_file_mod_shr_file_setloglevel_,13029430,29730,30860560,525570,48440,30900,44400,44770,8771680
252,seq_drydep_mod_seq_drydep_read_,4714100,1101150,15112450,11014180,9022380,6611090,73345960,138138190,31890680
253,seq_drydep_mod_seq_drydep_init_,6324400,66420,66830,1853410,3707680,38413400,147400,4354390,2949550
254,mct_mod_mct_avect_getrattr_,23922900,872460,2433130,3430,2900,17902560,15700,22597360,3250
255,mct_mod_mct_avect_vecmult_,1660750,997200,837130,253180,157590,134140,97960,86930,80010
256,mct_mod_mct_myindex_,275910880,265598290,242574910,224592160,227551560,275343700,409164790,342987770,489780380
257,new_cosz_mod_new_cosz_,6221640,1993380,104784730,509080,300360,47056240,256380,264840,6914980
